case:concept:name,concept:name,org:resource,time:timestamp,lifecycle:transition
78,CRP,B,2021-01-23 17:54:23,COMPLETE
81,CRP,B,2021-01-23 19:07:22,COMPLETE
59,Release A,E,2021-01-23 19:26:03,COMPLETE
70,CRP,B,2021-01-23 19:33:26,COMPLETE
68,IV Antibiotics,A,2021-01-23 20:52:50,COMPLETE
69,ER Triage,C,2021-01-23 21:42:16,COMPLETE
69,ER Registration,A,2021-01-23 21:45:26,COMPLETE
69,IV Liquid,A,2021-01-23 21:57:51,COMPLETE
76,CRP,B,2021-01-23 22:29:52,COMPLETE
80,Leucocytes,B,2021-01-23 23:02:39,COMPLETE
69,ER Sepsis Triage,A,2021-01-23 23:31:03,COMPLETE
68,Admission NC,G,2021-01-23 23:37:58,COMPLETE
69,LacticAcid,B,2021-01-23 23:48:10,COMPLETE
79,Leucocytes,B,2021-01-24 00:31:39,COMPLETE
74,CRP,B,2021-01-24 00:51:33,COMPLETE
82,ER Sepsis Triage,A,2021-01-24 01:54:56,COMPLETE
82,CRP,B,2021-01-24 02:11:40,COMPLETE
69,LacticAcid,B,2021-01-24 02:44:36,COMPLETE
78,CRP,B,2021-01-24 03:20:29,COMPLETE
71,CRP,B,2021-01-24 05:19:04,COMPLETE
72,CRP,B,2021-01-24 06:13:54,COMPLETE
69,Admission NC,R,2021-01-24 06:48:27,COMPLETE
75,Leucocytes,B,2021-01-24 08:35:27,COMPLETE
83,CRP,B,2021-01-24 08:39:06,COMPLETE
65,IV Antibiotics,A,2021-01-24 08:48:18,COMPLETE
65,IV Antibiotics,A,2021-01-24 09:15:37,COMPLETE
79,ER Registration,A,2021-01-24 09:43:33,COMPLETE
79,IV Liquid,A,2021-01-24 09:54:47,COMPLETE
79,ER Triage,C,2021-01-24 10:21:49,COMPLETE
79,ER Sepsis Triage,A,2021-01-24 10:28:02,COMPLETE
77,ER Triage,C,2021-01-24 10:28:36,COMPLETE
77,ER Registration,A,2021-01-24 10:34:50,COMPLETE
77,IV Liquid,A,2021-01-24 10:47:09,COMPLETE
79,CRP,B,2021-01-24 10:56:18,COMPLETE
65,Release A,E,2021-01-24 11:32:03,COMPLETE
70,IV Antibiotics,A,2021-01-24 12:11:35,COMPLETE
81,CRP,B,2021-01-24 12:14:59,COMPLETE
77,Leucocytes,B,2021-01-24 12:37:50,COMPLETE
70,IV Antibiotics,A,2021-01-24 12:37:57,COMPLETE
64,IV Antibiotics,L,2021-01-24 12:52:11,COMPLETE
74,CRP,B,2021-01-24 13:35:10,COMPLETE
80,Leucocytes,B,2021-01-24 13:35:54,COMPLETE
64,IV Antibiotics,L,2021-01-24 14:13:17,COMPLETE
84,ER Sepsis Triage,A,2021-01-24 15:25:59,COMPLETE
70,Admission NC,D,2021-01-24 15:40:27,COMPLETE
84,Leucocytes,B,2021-01-24 15:46:26,COMPLETE
78,Leucocytes,B,2021-01-24 17:21:56,COMPLETE
76,CRP,B,2021-01-24 18:36:39,COMPLETE
82,CRP,B,2021-01-24 19:00:07,COMPLETE
85,IV Liquid,A,2021-01-24 22:05:05,COMPLETE
71,ER Registration,A,2021-01-24 22:30:51,COMPLETE
71,ER Triage,C,2021-01-24 22:39:14,COMPLETE
71,IV Liquid,A,2021-01-24 22:41:15,COMPLETE
77,Leucocytes,B,2021-01-24 22:47:46,COMPLETE
85,ER Triage,C,2021-01-24 23:27:20,COMPLETE
75,Leucocytes,B,2021-01-24 23:28:49,COMPLETE
85,ER Registration,A,2021-01-24 23:32:35,COMPLETE
85,ER Sepsis Triage,A,2021-01-24 23:44:40,COMPLETE
85,CRP,B,2021-01-25 00:02:49,COMPLETE
71,LacticAcid,B,2021-01-25 00:21:20,COMPLETE
66,Release C,E,2021-01-25 01:57:41,COMPLETE
80,CRP,B,2021-01-25 02:31:37,COMPLETE
79,CRP,B,2021-01-25 04:29:04,COMPLETE
86,Leucocytes,B,2021-01-25 04:52:20,COMPLETE
71,IV Antibiotics,A,2021-01-25 04:57:26,COMPLETE
83,CRP,B,2021-01-25 05:59:28,COMPLETE
74,IV Liquid,A,2021-01-25 06:50:55,COMPLETE
84,Leucocytes,B,2021-01-25 07:09:44,COMPLETE
71,Admission NC,F,2021-01-25 07:17:40,COMPLETE
75,Leucocytes,B,2021-01-25 07:21:07,COMPLETE
74,ER Triage,C,2021-01-25 07:33:37,COMPLETE
78,Leucocytes,B,2021-01-25 07:37:28,COMPLETE
74,ER Registration,L,2021-01-25 07:44:31,COMPLETE
74,LacticAcid,B,2021-01-25 07:54:37,COMPLETE
81,CRP,B,2021-01-25 09:11:42,COMPLETE
76,CRP,B,2021-01-25 09:56:37,COMPLETE
87,CRP,B,2021-01-25 11:37:48,COMPLETE
74,IV Antibiotics,A,2021-01-25 12:55:51,COMPLETE
86,Leucocytes,B,2021-01-25 13:20:24,COMPLETE
77,Leucocytes,B,2021-01-25 14:39:21,COMPLETE
80,CRP,B,2021-01-25 15:38:52,COMPLETE
74,Admission NC,H,2021-01-25 15:40:29,COMPLETE
85,CRP,B,2021-01-25 16:29:50,COMPLETE
82,CRP,B,2021-01-25 16:51:17,COMPLETE
78,Leucocytes,B,2021-01-25 16:52:44,COMPLETE
75,ER Sepsis Triage,A,2021-01-25 17:05:29,COMPLETE
75,Admission NC,F,2021-01-25 17:20:04,COMPLETE
88,Leucocytes,B,2021-01-25 18:25:57,COMPLETE
83,CRP,B,2021-01-25 19:54:52,COMPLETE
79,CRP,B,2021-01-25 22:18:30,COMPLETE
84,Leucocytes,B,2021-01-25 23:38:12,COMPLETE
69,Release A,E,2021-01-25 23:50:33,COMPLETE
70,Release D,E,2021-01-26 00:24:02,COMPLETE
76,ER Registration,A,2021-01-26 01:08:35,COMPLETE
89,Leucocytes,B,2021-01-26 01:11:09,COMPLETE
76,ER Triage,C,2021-01-26 01:19:53,COMPLETE
76,IV Liquid,A,2021-01-26 01:24:11,COMPLETE
86,Leucocytes,B,2021-01-26 01:31:12,COMPLETE
81,ER Sepsis Triage,A,2021-01-26 02:17:21,COMPLETE
88,Leucocytes,B,2021-01-26 02:20:36,COMPLETE
78,ER Registration,A,2021-01-26 02:25:35,COMPLETE
81,ER Registration,A,2021-01-26 02:33:52,COMPLETE
78,ER Triage,C,2021-01-26 02:37:19,COMPLETE
81,IV Liquid,A,2021-01-26 02:43:41,COMPLETE
81,ER Triage,C,2021-01-26 02:44:23,COMPLETE
81,Leucocytes,B,2021-01-26 02:44:33,COMPLETE
76,ER Sepsis Triage,A,2021-01-26 02:46:38,COMPLETE
78,IV Liquid,A,2021-01-26 02:51:50,COMPLETE
76,Admission NC,O,2021-01-26 03:05:12,COMPLETE
87,CRP,B,2021-01-26 03:56:41,COMPLETE
77,ER Sepsis Triage,A,2021-01-26 05:38:52,COMPLETE
77,Admission NC,Q,2021-01-26 05:56:19,COMPLETE
85,CRP,B,2021-01-26 06:44:01,COMPLETE
80,CRP,B,2021-01-26 07:39:17,COMPLETE
90,CRP,B,2021-01-26 08:00:07,COMPLETE
79,LacticAcid,B,2021-01-26 09:59:37,COMPLETE
84,CRP,B,2021-01-26 14:16:35,COMPLETE
81,Leucocytes,B,2021-01-26 14:30:15,COMPLETE
91,ER Registration,A,2021-01-26 14:40:34,COMPLETE
88,Leucocytes,B,2021-01-26 14:51:26,COMPLETE
91,IV Liquid,A,2021-01-26 14:52:54,COMPLETE
79,LacticAcid,B,2021-01-26 14:59:44,COMPLETE
82,ER Triage,C,2021-01-26 15:28:03,COMPLETE
82,ER Registration,A,2021-01-26 15:28:03,COMPLETE
82,IV Liquid,A,2021-01-26 15:36:41,COMPLETE
82,Leucocytes,B,2021-01-26 16:09:02,COMPLETE
83,ER Sepsis Triage,A,2021-01-26 16:17:07,COMPLETE
91,ER Triage,C,2021-01-26 16:31:13,COMPLETE
91,Leucocytes,B,2021-01-26 16:36:13,COMPLETE
83,Leucocytes,B,2021-01-26 16:38:49,COMPLETE
86,ER Sepsis Triage,A,2021-01-26 17:13:04,COMPLETE
79,Admission NC,F,2021-01-26 17:19:22,COMPLETE
86,IV Liquid,A,2021-01-26 17:30:16,COMPLETE
89,Leucocytes,B,2021-01-26 17:52:07,COMPLETE
86,ER Triage,C,2021-01-26 18:07:42,COMPLETE
86,ER Registration,L,2021-01-26 18:15:44,COMPLETE
86,CRP,B,2021-01-26 18:26:31,COMPLETE
71,Release A,E,2021-01-26 20:13:27,COMPLETE
87,CRP,B,2021-01-26 20:26:27,COMPLETE
92,Leucocytes,B,2021-01-26 21:26:12,COMPLETE
80,Admission NC,F,2021-01-26 21:45:47,COMPLETE
88,ER Registration,L,2021-01-26 22:59:22,COMPLETE
88,ER Triage,C,2021-01-26 23:10:53,COMPLETE
88,IV Liquid,A,2021-01-26 23:16:54,COMPLETE
88,ER Sepsis Triage,A,2021-01-27 00:23:59,COMPLETE
81,Leucocytes,B,2021-01-27 00:28:47,COMPLETE
85,Leucocytes,B,2021-01-27 00:40:32,COMPLETE
88,CRP,B,2021-01-27 00:49:54,COMPLETE
91,Leucocytes,B,2021-01-27 02:35:07,COMPLETE
90,CRP,B,2021-01-27 02:46:19,COMPLETE
75,LacticAcid,B,2021-01-27 02:48:52,COMPLETE
82,Leucocytes,B,2021-01-27 03:24:49,COMPLETE
93,ER Sepsis Triage,A,2021-01-27 04:08:54,COMPLETE
93,Leucocytes,B,2021-01-27 04:30:24,COMPLETE
74,Release A,E,2021-01-27 04:54:38,COMPLETE
83,Leucocytes,B,2021-01-27 05:12:06,COMPLETE
75,IV Antibiotics,A,2021-01-27 06:42:44,COMPLETE
89,Leucocytes,B,2021-01-27 08:12:37,COMPLETE
75,Release A,E,2021-01-27 08:47:45,COMPLETE
76,LacticAcid,B,2021-01-27 09:23:26,COMPLETE
84,CRP,B,2021-01-27 09:36:51,COMPLETE
86,CRP,B,2021-01-27 10:33:10,COMPLETE
94,ER Triage,C,2021-01-27 10:54:14,COMPLETE
94,ER Registration,A,2021-01-27 11:04:22,COMPLETE
81,LacticAcid,B,2021-01-27 11:11:42,COMPLETE
94,IV Liquid,A,2021-01-27 11:14:20,COMPLETE
91,Leucocytes,B,2021-01-27 11:34:41,COMPLETE
76,LacticAcid,B,2021-01-27 11:55:42,COMPLETE
94,CRP,B,2021-01-27 12:29:00,COMPLETE
92,Leucocytes,B,2021-01-27 12:32:02,COMPLETE
83,Leucocytes,B,2021-01-27 14:52:38,COMPLETE
85,Leucocytes,B,2021-01-27 15:21:10,COMPLETE
88,CRP,B,2021-01-27 15:48:20,COMPLETE
81,LacticAcid,B,2021-01-27 16:09:30,COMPLETE
93,Leucocytes,B,2021-01-27 16:13:02,COMPLETE
76,Release A,E,2021-01-27 16:15:49,COMPLETE
82,Leucocytes,B,2021-01-27 17:29:11,COMPLETE
95,Leucocytes,B,2021-01-27 17:40:29,COMPLETE
89,ER Sepsis Triage,A,2021-01-27 18:51:21,COMPLETE
89,ER Registration,A,2021-01-27 19:18:50,COMPLETE
89,IV Liquid,A,2021-01-27 19:29:17,COMPLETE
89,ER Triage,C,2021-01-27 20:01:57,COMPLETE
89,CRP,B,2021-01-27 20:11:22,COMPLETE
77,IV Antibiotics,A,2021-01-27 20:26:59,COMPLETE
90,CRP,B,2021-01-27 20:49:29,COMPLETE
81,Admission NC,F,2021-01-27 21:49:46,COMPLETE
77,IV Antibiotics,A,2021-01-27 22:07:35,COMPLETE
87,Leucocytes,B,2021-01-27 22:27:23,COMPLETE
84,CRP,B,2021-01-28 00:01:27,COMPLETE
96,CRP,B,2021-01-28 00:26:43,COMPLETE
77,Release A,E,2021-01-28 00:29:08,COMPLETE
93,Leucocytes,B,2021-01-28 00:30:45,COMPLETE
91,ER Sepsis Triage,A,2021-01-28 00:37:35,COMPLETE
91,CRP,B,2021-01-28 00:53:00,COMPLETE
79,Release A,E,2021-01-28 02:06:42,COMPLETE
82,Release A,E,2021-01-28 03:22:12,COMPLETE
92,Leucocytes,B,2021-01-28 04:24:51,COMPLETE
94,CRP,B,2021-01-28 04:59:39,COMPLETE
85,Leucocytes,B,2021-01-28 05:26:46,COMPLETE
95,Leucocytes,B,2021-01-28 05:36:58,COMPLETE
97,ER Sepsis Triage,A,2021-01-28 07:10:19,COMPLETE
97,CRP,B,2021-01-28 07:30:29,COMPLETE
83,ER Registration,A,2021-01-28 07:38:57,COMPLETE
83,IV Liquid,A,2021-01-28 07:49:57,COMPLETE
86,CRP,B,2021-01-28 07:51:02,COMPLETE
87,Leucocytes,B,2021-01-28 07:52:53,COMPLETE
80,IV Antibiotics,L,2021-01-28 08:28:09,COMPLETE
83,ER Triage,C,2021-01-28 08:58:05,COMPLETE
83,Admission NC,I,2021-01-28 09:02:41,COMPLETE
90,ER Sepsis Triage,A,2021-01-28 10:18:34,COMPLETE
90,IV Liquid,A,2021-01-28 10:41:33,COMPLETE
80,LacticAcid,B,2021-01-28 11:08:42,COMPLETE
89,CRP,B,2021-01-28 11:57:02,COMPLETE
88,CRP,B,2021-01-28 12:00:12,COMPLETE
90,ER Triage,C,2021-01-28 13:17:43,COMPLETE
90,ER Registration,A,2021-01-28 13:22:21,COMPLETE
90,Leucocytes,B,2021-01-28 13:33:09,COMPLETE
93,CRP,B,2021-01-28 13:34:40,COMPLETE
98,CRP,B,2021-01-28 13:52:38,COMPLETE
80,Release C,E,2021-01-28 14:18:03,SUSPEND
95,Leucocytes,B,2021-01-28 14:19:03,COMPLETE
92,ER Sepsis Triage,A,2021-01-28 15:11:18,COMPLETE
92,CRP,B,2021-01-28 15:30:31,COMPLETE
91,CRP,B,2021-01-28 15:41:45,COMPLETE
85,LacticAcid,B,2021-01-28 16:38:40,COMPLETE
85,LacticAcid,B,2021-01-28 18:18:45,COMPLETE
96,CRP,B,2021-01-28 18:47:13,COMPLETE
86,LacticAcid,B,2021-01-28 20:35:49,COMPLETE
99,IV Liquid,A,2021-01-28 20:35:57,COMPLETE
94,CRP,B,2021-01-28 20:42:56,COMPLETE
84,ER Triage,C,2021-01-28 22:04:42,COMPLETE
99,ER Triage,C,2021-01-28 22:07:23,COMPLETE
99,ER Registration,A,2021-01-28 22:11:57,COMPLETE
84,ER Registration,A,2021-01-28 22:18:27,COMPLETE
99,ER Sepsis Triage,A,2021-01-28 22:22:33,COMPLETE
84,IV Liquid,A,2021-01-28 22:28:05,COMPLETE
99,CRP,B,2021-01-28 22:41:15,COMPLETE
90,Leucocytes,B,2021-01-28 22:58:15,COMPLETE
84,Admission NC,P,2021-01-28 23:02:33,COMPLETE
97,CRP,B,2021-01-28 23:24:22,COMPLETE
86,IV Antibiotics,A,2021-01-28 23:29:02,COMPLETE
85,Admission NC,P,2021-01-29 00:06:40,COMPLETE
87,Leucocytes,B,2021-01-29 00:35:22,COMPLETE
93,CRP,B,2021-01-29 02:09:44,COMPLETE
86,Admission NC,G,2021-01-29 02:16:17,COMPLETE
98,CRP,B,2021-01-29 02:59:28,COMPLETE
100,ER Triage,C,2021-01-29 03:21:01,COMPLETE
100,IV Liquid,L,2021-01-29 03:33:25,COMPLETE
100,ER Registration,L,2021-01-29 04:00:11,COMPLETE
100,ER Sepsis Triage,L,2021-01-29 04:09:29,COMPLETE
100,CRP,B,2021-01-29 04:33:12,COMPLETE
89,CRP,B,2021-01-29 04:35:19,COMPLETE
95,CRP,B,2021-01-29 04:53:04,COMPLETE
81,Release A,E,2021-01-29 05:09:12,COMPLETE
92,CRP,B,2021-01-29 06:58:04,COMPLETE
91,CRP,B,2021-01-29 09:51:22,COMPLETE
87,ER Sepsis Triage,A,2021-01-29 12:10:12,COMPLETE
87,IV Liquid,A,2021-01-29 12:24:09,COMPLETE
94,ER Sepsis Triage,A,2021-01-29 12:50:25,COMPLETE
94,Leucocytes,B,2021-01-29 13:10:20,COMPLETE
96,CRP,B,2021-01-29 13:42:25,COMPLETE
87,ER Registration,A,2021-01-29 13:52:31,COMPLETE
87,ER Triage,C,2021-01-29 14:04:32,COMPLETE
87,Admission NC,F,2021-01-29 14:10:00,COMPLETE
95,CRP,B,2021-01-29 14:25:36,COMPLETE
90,Leucocytes,B,2021-01-29 15:08:26,COMPLETE
99,CRP,B,2021-01-29 17:53:17,COMPLETE
100,CRP,B,2021-01-29 20:08:15,COMPLETE
83,LacticAcid,B,2021-01-29 21:35:47,COMPLETE
89,LacticAcid,B,2021-01-29 21:48:08,COMPLETE
98,CRP,B,2021-01-29 21:58:36,COMPLETE
93,CRP,B,2021-01-29 22:06:32,COMPLETE
91,Admission NC,S,2021-01-29 23:03:45,COMPLETE
94,Leucocytes,B,2021-01-29 23:31:00,COMPLETE
97,CRP,B,2021-01-29 23:39:48,COMPLETE
96,ER Registration,A,2021-01-30 00:11:32,COMPLETE
96,ER Triage,C,2021-01-30 00:21:54,COMPLETE
96,IV Liquid,A,2021-01-30 00:32:58,COMPLETE
83,IV Antibiotics,A,2021-01-30 01:06:06,COMPLETE
83,Release A,E,2021-01-30 01:25:38,COMPLETE
89,LacticAcid,B,2021-01-30 02:20:41,COMPLETE
92,CRP,B,2021-01-30 02:22:13,COMPLETE
96,ER Sepsis Triage,A,2021-01-30 02:22:30,COMPLETE
96,Leucocytes,B,2021-01-30 02:41:42,COMPLETE
90,Admission NC,O,2021-01-30 03:31:24,COMPLETE
89,Admission NC,N,2021-01-30 05:51:26,COMPLETE
84,LacticAcid,B,2021-01-30 08:57:48,COMPLETE
100,CRP,B,2021-01-30 09:12:31,COMPLETE
95,CRP,B,2021-01-30 10:45:49,COMPLETE
94,Leucocytes,B,2021-01-30 13:26:23,COMPLETE
85,Release A,E,2021-01-30 13:43:11,COMPLETE
93,ER Registration,A,2021-01-30 14:04:44,COMPLETE
93,ER Triage,C,2021-01-30 14:14:22,COMPLETE
93,IV Liquid,A,2021-01-30 14:14:22,COMPLETE
86,Release A,E,2021-01-30 14:32:56,COMPLETE
93,IV Antibiotics,A,2021-01-30 15:13:09,COMPLETE
84,IV Antibiotics,A,2021-01-30 15:31:06,COMPLETE
96,Leucocytes,B,2021-01-30 15:36:31,COMPLETE
97,Leucocytes,B,2021-01-30 16:05:13,COMPLETE
93,IV Antibiotics,A,2021-01-30 17:13:10,COMPLETE
99,CRP,B,2021-01-30 17:44:45,COMPLETE
98,Leucocytes,B,2021-01-30 18:21:58,COMPLETE
93,Admission NC,I,2021-01-30 18:27:21,COMPLETE
92,ER Triage,C,2021-01-30 20:33:37,COMPLETE
92,IV Liquid,A,2021-01-30 20:33:37,COMPLETE
92,ER Registration,A,2021-01-30 21:07:06,COMPLETE
92,Release A,E,2021-01-30 21:18:03,COMPLETE
87,IV Antibiotics,L,2021-01-31 00:00:32,COMPLETE
87,LacticAcid,B,2021-01-31 01:45:16,COMPLETE
94,LacticAcid,B,2021-01-31 03:37:50,COMPLETE
100,Leucocytes,B,2021-01-31 03:43:59,COMPLETE
95,ER Registration,A,2021-01-31 04:37:22,COMPLETE
95,IV Liquid,A,2021-01-31 04:48:23,COMPLETE
95,ER Triage,C,2021-01-31 05:00:00,COMPLETE
95,ER Sepsis Triage,A,2021-01-31 05:11:13,COMPLETE
95,LacticAcid,B,2021-01-31 05:29:33,COMPLETE
97,Leucocytes,B,2021-01-31 05:51:54,COMPLETE
87,Release A,E,2021-01-31 06:39:19,COMPLETE
98,Leucocytes,B,2021-01-31 07:20:55,COMPLETE
96,Leucocytes,B,2021-01-31 08:02:40,COMPLETE
94,IV Antibiotics,A,2021-01-31 08:10:10,COMPLETE
99,Leucocytes,B,2021-01-31 08:58:23,COMPLETE
94,Admission NC,F,2021-01-31 09:38:04,COMPLETE
95,IV Antibiotics,A,2021-01-31 09:41:35,COMPLETE
91,LacticAcid,B,2021-01-31 10:34:24,COMPLETE
98,Leucocytes,B,2021-01-31 12:13:20,COMPLETE
95,Admission NC,Q,2021-01-31 12:51:15,COMPLETE
91,IV Antibiotics,A,2021-01-31 14:45:19,COMPLETE
96,Admission NC,J,2021-01-31 16:20:26,COMPLETE
91,Release A,E,2021-01-31 16:26:41,COMPLETE
97,Leucocytes,B,2021-01-31 18:32:39,COMPLETE
100,Leucocytes,B,2021-01-31 19:34:25,COMPLETE
99,Leucocytes,B,2021-01-31 21:25:07,COMPLETE
89,Release D,E,2021-01-31 21:50:58,COMPLETE
90,IV Antibiotics,A,2021-02-01 00:08:46,COMPLETE
98,ER Sepsis Triage,A,2021-02-01 01:27:43,COMPLETE
98,ER Registration,A,2021-02-01 01:49:18,COMPLETE
98,IV Liquid,A,2021-02-01 02:00:09,COMPLETE
90,IV Antibiotics,A,2021-02-01 02:06:14,COMPLETE
90,Release A,E,2021-02-01 02:09:56,COMPLETE
98,ER Triage,C,2021-02-01 02:36:48,COMPLETE
93,Release A,E,2021-02-01 02:42:18,COMPLETE
99,Leucocytes,B,2021-02-01 10:28:10,COMPLETE
100,Leucocytes,B,2021-02-01 10:56:41,COMPLETE
97,ER Triage,C,2021-02-01 12:23:43,COMPLETE
97,ER Registration,A,2021-02-01 12:23:43,COMPLETE
97,IV Liquid,A,2021-02-01 12:36:59,COMPLETE
100,Admission NC,H,2021-02-01 18:30:49,COMPLETE
