case:id,case:concept:name,concept:name,time:timestamp
1001,278,A_PARTLYSUBMITTED,1970-04-26 19:03:21
1002,279,A_SUBMITTED,1970-04-26 19:03:22
1003,279,A_PARTLYSUBMITTED,1970-04-26 19:03:23
1004,279,A_APPROVED,1970-04-26 19:03:24
1005,279,A_ACTIVATED,1970-04-26 19:03:25
1006,279,A_REGISTERED,1970-04-26 19:03:26
1007,280,A_SUBMITTED,1970-04-26 19:03:27
1008,280,A_PARTLYSUBMITTED,1970-04-26 19:03:28
1009,280,A_DECLINED,1970-04-26 19:03:29
1010,281,A_SUBMITTED,1970-04-26 19:03:30
1011,281,A_PARTLYSUBMITTED,1970-04-26 19:03:31
1012,281,A_ACTIVATED,1970-04-26 19:03:32
1013,281,A_REGISTERED,1970-04-26 19:03:33
1014,281,A_APPROVED,1970-04-26 19:03:34
1015,282,A_SUBMITTED,1970-04-26 19:03:35
1016,282,A_PARTLYSUBMITTED,1970-04-26 19:03:36
1017,282,A_FINALIZED,1970-04-26 19:03:37
1018,282,A_DECLINED,1970-04-26 19:03:38
1019,283,A_SUBMITTED,1970-04-26 19:03:39
1020,283,A_PARTLYSUBMITTED,1970-04-26 19:03:40
1021,283,A_DECLINED,1970-04-26 19:03:41
1022,284,A_SUBMITTED,1970-04-26 19:03:42
1023,284,A_PARTLYSUBMITTED,1970-04-26 19:03:43
1024,284,A_DECLINED,1970-04-26 19:03:44
1025,285,A_SUBMITTED,1970-04-26 19:03:45
1026,285,A_PARTLYSUBMITTED,1970-04-26 19:03:46
1027,285,A_DECLINED,1970-04-26 19:03:47
1028,286,A_SUBMITTED,1970-04-26 19:03:48
1029,286,A_PARTLYSUBMITTED,1970-04-26 19:03:49
1030,287,A_SUBMITTED,1970-04-26 19:03:50
1031,287,A_PARTLYSUBMITTED,1970-04-26 19:03:51
1032,287,A_APPROVED,1970-04-26 19:03:52
1033,287,A_ACTIVATED,1970-04-26 19:03:53
1034,287,A_REGISTERED,1970-04-26 19:03:54
1035,288,A_SUBMITTED,1970-04-26 19:03:55
1036,288,A_PARTLYSUBMITTED,1970-04-26 19:03:56
1037,288,A_PREACCEPTED,1970-04-26 19:03:57
1038,288,A_DECLINED,1970-04-26 19:03:58
1039,289,A_SUBMITTED,1970-04-26 19:03:59
1040,289,A_PARTLYSUBMITTED,1970-04-26 19:04:00
1041,289,A_DECLINED,1970-04-26 19:04:01
1042,290,A_SUBMITTED,1970-04-26 19:04:02
1043,290,A_PARTLYSUBMITTED,1970-04-26 19:04:03
1044,290,A_CANCELLED,1970-04-26 19:04:04
1045,291,A_SUBMITTED,1970-04-26 19:04:05
1046,291,A_PARTLYSUBMITTED,1970-04-26 19:04:06
1047,291,A_CANCELLED,1970-04-26 19:04:07
1048,292,A_SUBMITTED,1970-04-26 19:04:08
1049,292,A_PARTLYSUBMITTED,1970-04-26 19:04:09
1050,292,A_CANCELLED,1970-04-26 19:04:10
1051,293,A_SUBMITTED,1970-04-26 19:04:11
1052,293,A_PARTLYSUBMITTED,1970-04-26 19:04:12
1053,293,A_PREACCEPTED,1970-04-26 19:04:13
1054,293,A_CANCELLED,1970-04-26 19:04:14
1055,294,A_SUBMITTED,1970-04-26 19:04:15
1056,294,A_PARTLYSUBMITTED,1970-04-26 19:04:16
1057,294,A_DECLINED,1970-04-26 19:04:17
1058,295,A_SUBMITTED,1970-04-26 19:04:18
1059,295,A_PARTLYSUBMITTED,1970-04-26 19:04:19
1060,295,A_DECLINED,1970-04-26 19:04:20
1061,296,A_SUBMITTED,1970-04-26 19:04:21
1062,296,A_PARTLYSUBMITTED,1970-04-26 19:04:22
1063,296,A_APPROVED,1970-04-26 19:04:23
1064,296,A_REGISTERED,1970-04-26 19:04:24
1065,296,A_ACTIVATED,1970-04-26 19:04:25
1066,297,A_SUBMITTED,1970-04-26 19:04:26
1067,297,A_PARTLYSUBMITTED,1970-04-26 19:04:27
1068,297,A_DECLINED,1970-04-26 19:04:28
1069,298,A_SUBMITTED,1970-04-26 19:04:29
1070,298,A_PARTLYSUBMITTED,1970-04-26 19:04:30
1071,299,A_SUBMITTED,1970-04-26 19:04:31
1072,299,A_PARTLYSUBMITTED,1970-04-26 19:04:32
1073,299,A_PREACCEPTED,1970-04-26 19:04:33
1074,299,A_ACCEPTED,1970-04-26 19:04:34
1075,299,A_DECLINED,1970-04-26 19:04:35
1076,300,A_SUBMITTED,1970-04-26 19:04:36
1077,300,A_PARTLYSUBMITTED,1970-04-26 19:04:37
1078,300,A_FINALIZED,1970-04-26 19:04:38
1079,300,A_DECLINED,1970-04-26 19:04:39
1080,301,A_SUBMITTED,1970-04-26 19:04:40
1081,301,A_PARTLYSUBMITTED,1970-04-26 19:04:41
1082,301,A_DECLINED,1970-04-26 19:04:42
1083,302,A_SUBMITTED,1970-04-26 19:04:43
1084,302,A_PARTLYSUBMITTED,1970-04-26 19:04:44
1085,302,A_ACCEPTED,1970-04-26 19:04:45
1086,302,A_DECLINED,1970-04-26 19:04:46
1087,303,A_SUBMITTED,1970-04-26 19:04:47
1088,303,A_PARTLYSUBMITTED,1970-04-26 19:04:48
1089,303,A_CANCELLED,1970-04-26 19:04:49
1090,304,A_SUBMITTED,1970-04-26 19:04:50
1091,304,A_PARTLYSUBMITTED,1970-04-26 19:04:51
1092,304,A_DECLINED,1970-04-26 19:04:52
1093,305,A_SUBMITTED,1970-04-26 19:04:53
1094,305,A_PARTLYSUBMITTED,1970-04-26 19:04:54
1095,305,A_CANCELLED,1970-04-26 19:04:55
1096,306,A_SUBMITTED,1970-04-26 19:04:56
1097,306,A_PARTLYSUBMITTED,1970-04-26 19:04:57
1098,306,A_PREACCEPTED,1970-04-26 19:04:58
1099,306,A_CANCELLED,1970-04-26 19:04:59
1100,307,A_SUBMITTED,1970-04-26 19:05:00
1101,307,A_PARTLYSUBMITTED,1970-04-26 19:05:01
1102,307,A_APPROVED,1970-04-26 19:05:02
1103,307,A_ACTIVATED,1970-04-26 19:05:03
1104,307,A_REGISTERED,1970-04-26 19:05:04
1105,308,A_SUBMITTED,1970-04-26 19:05:05
1106,308,A_PARTLYSUBMITTED,1970-04-26 19:05:06
1107,308,A_CANCELLED,1970-04-26 19:05:07
1108,309,A_SUBMITTED,1970-04-26 19:05:08
1109,309,A_PARTLYSUBMITTED,1970-04-26 19:05:09
1110,309,A_CANCELLED,1970-04-26 19:05:10
1111,310,A_SUBMITTED,1970-04-26 19:05:11
1112,310,A_PARTLYSUBMITTED,1970-04-26 19:05:12
1113,310,A_DECLINED,1970-04-26 19:05:13
1114,311,A_SUBMITTED,1970-04-26 19:05:14
1115,311,A_PARTLYSUBMITTED,1970-04-26 19:05:15
1116,311,A_FINALIZED,1970-04-26 19:05:16
1117,311,A_CANCELLED,1970-04-26 19:05:17
1118,312,A_SUBMITTED,1970-04-26 19:05:18
1119,312,A_PARTLYSUBMITTED,1970-04-26 19:05:19
1120,312,A_REGISTERED,1970-04-26 19:05:20
1121,312,A_APPROVED,1970-04-26 19:05:21
1122,312,A_ACTIVATED,1970-04-26 19:05:22
1123,313,A_SUBMITTED,1970-04-26 19:05:23
1124,313,A_PARTLYSUBMITTED,1970-04-26 19:05:24
1125,313,A_PREACCEPTED,1970-04-26 19:05:25
1126,313,A_ACCEPTED,1970-04-26 19:05:26
1127,313,A_DECLINED,1970-04-26 19:05:27
1128,314,A_SUBMITTED,1970-04-26 19:05:28
1129,314,A_PARTLYSUBMITTED,1970-04-26 19:05:29
1130,314,A_DECLINED,1970-04-26 19:05:30
1131,315,A_SUBMITTED,1970-04-26 19:05:31
1132,315,A_PARTLYSUBMITTED,1970-04-26 19:05:32
1133,315,A_FINALIZED,1970-04-26 19:05:33
1134,315,A_CANCELLED,1970-04-26 19:05:34
1135,316,A_SUBMITTED,1970-04-26 19:05:35
1136,316,A_PARTLYSUBMITTED,1970-04-26 19:05:36
1137,316,A_DECLINED,1970-04-26 19:05:37
1138,317,A_SUBMITTED,1970-04-26 19:05:38
1139,317,A_PARTLYSUBMITTED,1970-04-26 19:05:39
1140,317,A_REGISTERED,1970-04-26 19:05:40
1141,317,A_APPROVED,1970-04-26 19:05:41
1142,317,A_ACTIVATED,1970-04-26 19:05:42
1143,318,A_SUBMITTED,1970-04-26 19:05:43
1144,318,A_PARTLYSUBMITTED,1970-04-26 19:05:44
1145,318,A_DECLINED,1970-04-26 19:05:45
1146,319,A_SUBMITTED,1970-04-26 19:05:46
1147,319,A_PARTLYSUBMITTED,1970-04-26 19:05:47
1148,319,A_ACCEPTED,1970-04-26 19:05:48
1149,319,A_FINALIZED,1970-04-26 19:05:49
1150,319,A_REGISTERED,1970-04-26 19:05:50
1151,319,A_ACTIVATED,1970-04-26 19:05:51
1152,319,A_APPROVED,1970-04-26 19:05:52
1153,320,A_SUBMITTED,1970-04-26 19:05:53
1154,320,A_PARTLYSUBMITTED,1970-04-26 19:05:54
1155,320,A_CANCELLED,1970-04-26 19:05:55
1156,321,A_SUBMITTED,1970-04-26 19:05:56
1157,321,A_PARTLYSUBMITTED,1970-04-26 19:05:57
1158,321,A_FINALIZED,1970-04-26 19:05:58
1159,321,A_CANCELLED,1970-04-26 19:05:59
1160,322,A_SUBMITTED,1970-04-26 19:06:00
1161,322,A_PARTLYSUBMITTED,1970-04-26 19:06:01
1162,322,A_PREACCEPTED,1970-04-26 19:06:02
1163,322,A_FINALIZED,1970-04-26 19:06:03
1164,322,A_DECLINED,1970-04-26 19:06:04
1165,323,A_SUBMITTED,1970-04-26 19:06:05
1166,323,A_PARTLYSUBMITTED,1970-04-26 19:06:06
1167,324,A_SUBMITTED,1970-04-26 19:06:07
1168,324,A_PARTLYSUBMITTED,1970-04-26 19:06:08
1169,324,A_PREACCEPTED,1970-04-26 19:06:09
1170,324,A_DECLINED,1970-04-26 19:06:10
1171,325,A_SUBMITTED,1970-04-26 19:06:11
1172,325,A_PARTLYSUBMITTED,1970-04-26 19:06:12
1173,325,A_ACCEPTED,1970-04-26 19:06:13
1174,325,A_DECLINED,1970-04-26 19:06:14
1175,326,A_SUBMITTED,1970-04-26 19:06:15
1176,326,A_PARTLYSUBMITTED,1970-04-26 19:06:16
1177,326,A_DECLINED,1970-04-26 19:06:17
1178,327,A_SUBMITTED,1970-04-26 19:06:18
1179,327,A_PARTLYSUBMITTED,1970-04-26 19:06:19
1180,327,A_DECLINED,1970-04-26 19:06:20
1181,328,A_SUBMITTED,1970-04-26 19:06:21
1182,328,A_PARTLYSUBMITTED,1970-04-26 19:06:22
1183,328,A_DECLINED,1970-04-26 19:06:23
1184,329,A_SUBMITTED,1970-04-26 19:06:24
1185,329,A_PARTLYSUBMITTED,1970-04-26 19:06:25
1186,329,A_REGISTERED,1970-04-26 19:06:26
1187,329,A_ACTIVATED,1970-04-26 19:06:27
1188,329,A_APPROVED,1970-04-26 19:06:28
1189,330,A_SUBMITTED,1970-04-26 19:06:29
1190,330,A_PARTLYSUBMITTED,1970-04-26 19:06:30
1191,330,A_DECLINED,1970-04-26 19:06:31
1192,331,A_SUBMITTED,1970-04-26 19:06:32
1193,331,A_PARTLYSUBMITTED,1970-04-26 19:06:33
1194,331,A_PREACCEPTED,1970-04-26 19:06:34
1195,331,A_DECLINED,1970-04-26 19:06:35
1196,332,A_SUBMITTED,1970-04-26 19:06:36
1197,332,A_PARTLYSUBMITTED,1970-04-26 19:06:37
1198,332,A_DECLINED,1970-04-26 19:06:38
1199,333,A_SUBMITTED,1970-04-26 19:06:39
1200,333,A_PARTLYSUBMITTED,1970-04-26 19:06:40
1201,333,A_ACTIVATED,1970-04-26 19:06:41
1202,333,A_APPROVED,1970-04-26 19:06:42
1203,333,A_REGISTERED,1970-04-26 19:06:43
1204,334,A_SUBMITTED,1970-04-26 19:06:44
1205,334,A_PARTLYSUBMITTED,1970-04-26 19:06:45
1206,334,A_CANCELLED,1970-04-26 19:06:46
1207,335,A_SUBMITTED,1970-04-26 19:06:47
1208,335,A_PARTLYSUBMITTED,1970-04-26 19:06:48
1209,335,A_DECLINED,1970-04-26 19:06:49
1210,336,A_SUBMITTED,1970-04-26 19:06:50
1211,336,A_PARTLYSUBMITTED,1970-04-26 19:06:51
1212,336,A_APPROVED,1970-04-26 19:06:52
1213,336,A_REGISTERED,1970-04-26 19:06:53
1214,336,A_ACTIVATED,1970-04-26 19:06:54
1215,337,A_SUBMITTED,1970-04-26 19:06:55
1216,337,A_PARTLYSUBMITTED,1970-04-26 19:06:56
1217,337,A_PREACCEPTED,1970-04-26 19:06:57
1218,337,A_CANCELLED,1970-04-26 19:06:58
1219,338,A_SUBMITTED,1970-04-26 19:06:59
1220,338,A_PARTLYSUBMITTED,1970-04-26 19:07:00
1221,338,A_FINALIZED,1970-04-26 19:07:01
1222,338,A_DECLINED,1970-04-26 19:07:02
1223,339,A_SUBMITTED,1970-04-26 19:07:03
1224,339,A_PARTLYSUBMITTED,1970-04-26 19:07:04
1225,339,A_DECLINED,1970-04-26 19:07:05
1226,340,A_SUBMITTED,1970-04-26 19:07:06
1227,340,A_PARTLYSUBMITTED,1970-04-26 19:07:07
1228,340,A_CANCELLED,1970-04-26 19:07:08
1229,341,A_SUBMITTED,1970-04-26 19:07:09
1230,341,A_PARTLYSUBMITTED,1970-04-26 19:07:10
1231,341,A_PREACCEPTED,1970-04-26 19:07:11
1232,341,A_CANCELLED,1970-04-26 19:07:12
1233,342,A_SUBMITTED,1970-04-26 19:07:13
1234,342,A_PARTLYSUBMITTED,1970-04-26 19:07:14
1235,342,A_APPROVED,1970-04-26 19:07:15
1236,342,A_ACTIVATED,1970-04-26 19:07:16
1237,342,A_REGISTERED,1970-04-26 19:07:17
1238,343,A_SUBMITTED,1970-04-26 19:07:18
1239,343,A_PARTLYSUBMITTED,1970-04-26 19:07:19
1240,343,A_DECLINED,1970-04-26 19:07:20
1241,344,A_SUBMITTED,1970-04-26 19:07:21
1242,344,A_PARTLYSUBMITTED,1970-04-26 19:07:22
1243,344,A_DECLINED,1970-04-26 19:07:23
1244,345,A_SUBMITTED,1970-04-26 19:07:24
1245,345,A_PARTLYSUBMITTED,1970-04-26 19:07:25
1246,345,A_APPROVED,1970-04-26 19:07:26
1247,345,A_ACTIVATED,1970-04-26 19:07:27
1248,345,A_REGISTERED,1970-04-26 19:07:28
1249,346,A_SUBMITTED,1970-04-26 19:07:29
1250,346,A_PARTLYSUBMITTED,1970-04-26 19:07:30
1251,346,A_DECLINED,1970-04-26 19:07:31
1252,347,A_SUBMITTED,1970-04-26 19:07:32
1253,347,A_PARTLYSUBMITTED,1970-04-26 19:07:33
1254,347,A_CANCELLED,1970-04-26 19:07:34
1255,348,A_SUBMITTED,1970-04-26 19:07:35
1256,348,A_PARTLYSUBMITTED,1970-04-26 19:07:36
1257,348,A_DECLINED,1970-04-26 19:07:37
1258,349,A_SUBMITTED,1970-04-26 19:07:38
1259,349,A_PARTLYSUBMITTED,1970-04-26 19:07:39
1260,349,A_ACCEPTED,1970-04-26 19:07:40
1261,349,A_FINALIZED,1970-04-26 19:07:41
1262,349,A_DECLINED,1970-04-26 19:07:42
1263,350,A_SUBMITTED,1970-04-26 19:07:43
1264,350,A_PARTLYSUBMITTED,1970-04-26 19:07:44
1265,350,A_PREACCEPTED,1970-04-26 19:07:45
1266,350,A_REGISTERED,1970-04-26 19:07:46
1267,350,A_ACTIVATED,1970-04-26 19:07:47
1268,350,A_APPROVED,1970-04-26 19:07:48
1269,351,A_SUBMITTED,1970-04-26 19:07:49
1270,351,A_PARTLYSUBMITTED,1970-04-26 19:07:50
1271,351,A_CANCELLED,1970-04-26 19:07:51
1272,352,A_SUBMITTED,1970-04-26 19:07:52
1273,352,A_PARTLYSUBMITTED,1970-04-26 19:07:53
1274,352,A_DECLINED,1970-04-26 19:07:54
1275,353,A_SUBMITTED,1970-04-26 19:07:55
1276,353,A_PARTLYSUBMITTED,1970-04-26 19:07:56
1277,353,A_ACCEPTED,1970-04-26 19:07:57
1278,353,A_DECLINED,1970-04-26 19:07:58
1279,354,A_SUBMITTED,1970-04-26 19:07:59
1280,354,A_PARTLYSUBMITTED,1970-04-26 19:08:00
1281,354,A_DECLINED,1970-04-26 19:08:01
1282,355,A_SUBMITTED,1970-04-26 19:08:02
1283,355,A_PARTLYSUBMITTED,1970-04-26 19:08:03
1284,355,A_DECLINED,1970-04-26 19:08:04
1285,356,A_SUBMITTED,1970-04-26 19:08:05
1286,356,A_PARTLYSUBMITTED,1970-04-26 19:08:06
1287,356,A_DECLINED,1970-04-26 19:08:07
1288,357,A_SUBMITTED,1970-04-26 19:08:08
1289,357,A_PARTLYSUBMITTED,1970-04-26 19:08:09
1290,357,A_DECLINED,1970-04-26 19:08:10
1291,358,A_SUBMITTED,1970-04-26 19:08:11
1292,358,A_PARTLYSUBMITTED,1970-04-26 19:08:12
1293,358,A_DECLINED,1970-04-26 19:08:13
1294,359,A_SUBMITTED,1970-04-26 19:08:14
1295,359,A_PARTLYSUBMITTED,1970-04-26 19:08:15
1296,359,A_DECLINED,1970-04-26 19:08:16
1297,360,A_SUBMITTED,1970-04-26 19:08:17
1298,360,A_PARTLYSUBMITTED,1970-04-26 19:08:18
1299,360,A_CANCELLED,1970-04-26 19:08:19
1300,361,A_SUBMITTED,1970-04-26 19:08:20
1301,361,A_PARTLYSUBMITTED,1970-04-26 19:08:21
1302,361,A_CANCELLED,1970-04-26 19:08:22
1303,362,A_SUBMITTED,1970-04-26 19:08:23
1304,362,A_PARTLYSUBMITTED,1970-04-26 19:08:24
1305,362,A_PREACCEPTED,1970-04-26 19:08:25
1306,362,A_DECLINED,1970-04-26 19:08:26
1307,363,A_SUBMITTED,1970-04-26 19:08:27
1308,363,A_PARTLYSUBMITTED,1970-04-26 19:08:28
1309,363,A_CANCELLED,1970-04-26 19:08:29
1310,364,A_SUBMITTED,1970-04-26 19:08:30
1311,364,A_PARTLYSUBMITTED,1970-04-26 19:08:31
1312,364,A_DECLINED,1970-04-26 19:08:32
1313,365,A_SUBMITTED,1970-04-26 19:08:33
1314,365,A_PARTLYSUBMITTED,1970-04-26 19:08:34
1315,365,A_DECLINED,1970-04-26 19:08:35
1316,366,A_SUBMITTED,1970-04-26 19:08:36
1317,366,A_PARTLYSUBMITTED,1970-04-26 19:08:37
1318,366,A_CANCELLED,1970-04-26 19:08:38
1319,367,A_SUBMITTED,1970-04-26 19:08:39
1320,367,A_PARTLYSUBMITTED,1970-04-26 19:08:40
1321,367,A_CANCELLED,1970-04-26 19:08:41
1322,368,A_SUBMITTED,1970-04-26 19:08:42
1323,368,A_PARTLYSUBMITTED,1970-04-26 19:08:43
1324,368,A_PREACCEPTED,1970-04-26 19:08:44
1325,368,A_CANCELLED,1970-04-26 19:08:45
1326,369,A_SUBMITTED,1970-04-26 19:08:46
1327,369,A_PARTLYSUBMITTED,1970-04-26 19:08:47
1328,369,A_DECLINED,1970-04-26 19:08:48
1329,370,A_SUBMITTED,1970-04-26 19:08:49
1330,370,A_PARTLYSUBMITTED,1970-04-26 19:08:50
1331,370,A_DECLINED,1970-04-26 19:08:51
1332,371,A_SUBMITTED,1970-04-26 19:08:52
1333,371,A_PARTLYSUBMITTED,1970-04-26 19:08:53
1334,371,A_CANCELLED,1970-04-26 19:08:54
1335,372,A_SUBMITTED,1970-04-26 19:08:55
1336,372,A_PARTLYSUBMITTED,1970-04-26 19:08:56
1337,372,A_DECLINED,1970-04-26 19:08:57
1338,373,A_SUBMITTED,1970-04-26 19:08:58
1339,373,A_PARTLYSUBMITTED,1970-04-26 19:08:59
1340,373,A_CANCELLED,1970-04-26 19:09:00
1341,374,A_SUBMITTED,1970-04-26 19:09:01
1342,374,A_PARTLYSUBMITTED,1970-04-26 19:09:02
1343,374,A_DECLINED,1970-04-26 19:09:03
1344,375,A_SUBMITTED,1970-04-26 19:09:04
1345,375,A_PARTLYSUBMITTED,1970-04-26 19:09:05
1346,375,A_FINALIZED,1970-04-26 19:09:06
1347,375,A_CANCELLED,1970-04-26 19:09:07
1348,376,A_SUBMITTED,1970-04-26 19:09:08
1349,376,A_PARTLYSUBMITTED,1970-04-26 19:09:09
1350,376,A_DECLINED,1970-04-26 19:09:10
1351,377,A_SUBMITTED,1970-04-26 19:09:11
1352,377,A_PARTLYSUBMITTED,1970-04-26 19:09:12
1353,377,A_DECLINED,1970-04-26 19:09:13
1354,378,A_SUBMITTED,1970-04-26 19:09:14
1355,378,A_PARTLYSUBMITTED,1970-04-26 19:09:15
1356,378,A_CANCELLED,1970-04-26 19:09:16
1357,379,A_SUBMITTED,1970-04-26 19:09:17
1358,379,A_PARTLYSUBMITTED,1970-04-26 19:09:18
1359,379,A_DECLINED,1970-04-26 19:09:19
1360,380,A_SUBMITTED,1970-04-26 19:09:20
1361,380,A_PARTLYSUBMITTED,1970-04-26 19:09:21
1362,380,A_CANCELLED,1970-04-26 19:09:22
1363,381,A_SUBMITTED,1970-04-26 19:09:23
1364,381,A_PARTLYSUBMITTED,1970-04-26 19:09:24
1365,381,A_CANCELLED,1970-04-26 19:09:25
1366,382,A_SUBMITTED,1970-04-26 19:09:26
1367,382,A_PARTLYSUBMITTED,1970-04-26 19:09:27
1368,382,A_DECLINED,1970-04-26 19:09:28
1369,383,A_SUBMITTED,1970-04-26 19:09:29
1370,383,A_PARTLYSUBMITTED,1970-04-26 19:09:30
1371,383,A_FINALIZED,1970-04-26 19:09:31
1372,383,A_DECLINED,1970-04-26 19:09:32
1373,384,A_SUBMITTED,1970-04-26 19:09:33
1374,384,A_PARTLYSUBMITTED,1970-04-26 19:09:34
1375,384,A_DECLINED,1970-04-26 19:09:35
1376,385,A_SUBMITTED,1970-04-26 19:09:36
1377,385,A_PARTLYSUBMITTED,1970-04-26 19:09:37
1378,385,A_ACTIVATED,1970-04-26 19:09:38
1379,385,A_APPROVED,1970-04-26 19:09:39
1380,385,A_REGISTERED,1970-04-26 19:09:40
1381,386,A_SUBMITTED,1970-04-26 19:09:41
1382,386,A_PARTLYSUBMITTED,1970-04-26 19:09:42
1383,386,A_PREACCEPTED,1970-04-26 19:09:43
1384,386,A_DECLINED,1970-04-26 19:09:44
1385,387,A_SUBMITTED,1970-04-26 19:09:45
1386,387,A_PARTLYSUBMITTED,1970-04-26 19:09:46
1387,387,A_PREACCEPTED,1970-04-26 19:09:47
1388,387,A_CANCELLED,1970-04-26 19:09:48
1389,388,A_SUBMITTED,1970-04-26 19:09:49
1390,388,A_PARTLYSUBMITTED,1970-04-26 19:09:50
1391,388,A_ACCEPTED,1970-04-26 19:09:51
1392,388,A_ACTIVATED,1970-04-26 19:09:52
1393,388,A_APPROVED,1970-04-26 19:09:53
1394,388,A_REGISTERED,1970-04-26 19:09:54
1395,389,A_SUBMITTED,1970-04-26 19:09:55
1396,389,A_PARTLYSUBMITTED,1970-04-26 19:09:56
1397,389,A_PREACCEPTED,1970-04-26 19:09:57
1398,390,A_SUBMITTED,1970-04-26 19:09:58
1399,390,A_PARTLYSUBMITTED,1970-04-26 19:09:59
1400,390,A_DECLINED,1970-04-26 19:10:00
1401,391,A_SUBMITTED,1970-04-26 19:10:01
1402,391,A_PARTLYSUBMITTED,1970-04-26 19:10:02
1403,391,A_APPROVED,1970-04-26 19:10:03
1404,391,A_REGISTERED,1970-04-26 19:10:04
1405,391,A_ACTIVATED,1970-04-26 19:10:05
1406,392,A_SUBMITTED,1970-04-26 19:10:06
1407,392,A_PARTLYSUBMITTED,1970-04-26 19:10:07
1408,392,A_CANCELLED,1970-04-26 19:10:08
1409,393,A_SUBMITTED,1970-04-26 19:10:09
1410,393,A_PARTLYSUBMITTED,1970-04-26 19:10:10
1411,393,A_ACCEPTED,1970-04-26 19:10:11
1412,393,A_DECLINED,1970-04-26 19:10:12
1413,394,A_SUBMITTED,1970-04-26 19:10:13
1414,394,A_PARTLYSUBMITTED,1970-04-26 19:10:14
1415,394,A_DECLINED,1970-04-26 19:10:15
1416,395,A_SUBMITTED,1970-04-26 19:10:16
1417,395,A_PARTLYSUBMITTED,1970-04-26 19:10:17
1418,395,A_DECLINED,1970-04-26 19:10:18
1419,396,A_SUBMITTED,1970-04-26 19:10:19
1420,396,A_PARTLYSUBMITTED,1970-04-26 19:10:20
1421,396,A_CANCELLED,1970-04-26 19:10:21
1422,397,A_SUBMITTED,1970-04-26 19:10:22
1423,397,A_PARTLYSUBMITTED,1970-04-26 19:10:23
1424,397,A_ACCEPTED,1970-04-26 19:10:24
1425,397,A_DECLINED,1970-04-26 19:10:25
1426,398,A_SUBMITTED,1970-04-26 19:10:26
1427,398,A_PARTLYSUBMITTED,1970-04-26 19:10:27
1428,398,A_DECLINED,1970-04-26 19:10:28
1429,399,A_SUBMITTED,1970-04-26 19:10:29
1430,399,A_PARTLYSUBMITTED,1970-04-26 19:10:30
1431,399,A_DECLINED,1970-04-26 19:10:31
1432,400,A_SUBMITTED,1970-04-26 19:10:32
1433,400,A_PARTLYSUBMITTED,1970-04-26 19:10:33
1434,400,A_PREACCEPTED,1970-04-26 19:10:34
1435,400,A_ACCEPTED,1970-04-26 19:10:35
1436,401,A_SUBMITTED,1970-04-26 19:10:36
1437,401,A_PARTLYSUBMITTED,1970-04-26 19:10:37
1438,402,A_SUBMITTED,1970-04-26 19:10:38
1439,402,A_PARTLYSUBMITTED,1970-04-26 19:10:39
1440,402,A_CANCELLED,1970-04-26 19:10:40
1441,403,A_SUBMITTED,1970-04-26 19:10:41
1442,403,A_PARTLYSUBMITTED,1970-04-26 19:10:42
1443,403,A_CANCELLED,1970-04-26 19:10:43
1444,404,A_SUBMITTED,1970-04-26 19:10:44
1445,404,A_PARTLYSUBMITTED,1970-04-26 19:10:45
1446,404,A_CANCELLED,1970-04-26 19:10:46
1447,405,A_SUBMITTED,1970-04-26 19:10:47
1448,405,A_PARTLYSUBMITTED,1970-04-26 19:10:48
1449,405,A_DECLINED,1970-04-26 19:10:49
1450,406,A_SUBMITTED,1970-04-26 19:10:50
1451,406,A_PARTLYSUBMITTED,1970-04-26 19:10:51
1452,406,A_DECLINED,1970-04-26 19:10:52
1453,407,A_SUBMITTED,1970-04-26 19:10:53
1454,407,A_PARTLYSUBMITTED,1970-04-26 19:10:54
1455,407,A_CANCELLED,1970-04-26 19:10:55
1456,408,A_SUBMITTED,1970-04-26 19:10:56
1457,408,A_PARTLYSUBMITTED,1970-04-26 19:10:57
1458,408,A_REGISTERED,1970-04-26 19:10:58
1459,408,A_APPROVED,1970-04-26 19:10:59
1460,408,A_ACTIVATED,1970-04-26 19:11:00
1461,409,A_SUBMITTED,1970-04-26 19:11:01
1462,409,A_PARTLYSUBMITTED,1970-04-26 19:11:02
1463,409,A_FINALIZED,1970-04-26 19:11:03
1464,409,A_CANCELLED,1970-04-26 19:11:04
1465,410,A_SUBMITTED,1970-04-26 19:11:05
1466,410,A_PARTLYSUBMITTED,1970-04-26 19:11:06
1467,410,A_DECLINED,1970-04-26 19:11:07
1468,411,A_SUBMITTED,1970-04-26 19:11:08
1469,411,A_PARTLYSUBMITTED,1970-04-26 19:11:09
1470,411,A_DECLINED,1970-04-26 19:11:10
1471,412,A_SUBMITTED,1970-04-26 19:11:11
1472,412,A_PARTLYSUBMITTED,1970-04-26 19:11:12
1473,412,A_DECLINED,1970-04-26 19:11:13
1474,413,A_SUBMITTED,1970-04-26 19:11:14
1475,413,A_PARTLYSUBMITTED,1970-04-26 19:11:15
1476,413,A_FINALIZED,1970-04-26 19:11:16
1477,413,A_REGISTERED,1970-04-26 19:11:17
1478,413,A_APPROVED,1970-04-26 19:11:18
1479,413,A_ACTIVATED,1970-04-26 19:11:19
1480,414,A_SUBMITTED,1970-04-26 19:11:20
1481,414,A_PARTLYSUBMITTED,1970-04-26 19:11:21
1482,414,A_DECLINED,1970-04-26 19:11:22
1483,415,A_SUBMITTED,1970-04-26 19:11:23
